Timestamp,EPC,RSSI,Session
2019-12-10 09:17:18.311,510C3D013E7E9F0CAE0149866F967DC33092ECF2,-50,S0
2019-12-10 09:17:18.324,B4321B8ED05C16BF019BF945D5B38CDAE0A5B973,-44,S0
2019-12-10 09:17:18.326,70F1BBAE0977915E477D66B7239C8139B252A5F4,-47,S0
2019-12-10 09:17:18.354,7517185A9CB47824E4E0F784BED837362EAB8284,-51,S0
2019-12-10 09:17:18.359,0BF72BAB6FD37F740B46F8B2BD11661B6441DCCA,-43,S0
2019-12-10 09:17:18.378,EA9F512BBAEE6A3669F74C4D6A1C059B9D0C57E4,-58,S0
2019-12-10 09:17:18.394,A21AF3012098C83B0F39D793B4D21D76BCAB48B3,-69,S0
2019-12-10 09:17:18.416,18633102E9E8DE4074CE9A3A63196CFBF893301F,-60,S0
2019-12-10 09:17:18.448,EC8DDAB000F88DB4147351FE2F88D082D5A170C1,-66,S0
2019-12-10 09:17:18.450,AA4F8BEF41AB5C00F711F54EFB420BD8737E2431,-56,S0
2019-12-10 09:17:18.482,4CDEA2432CADE7B6E8DD3E0AF49C18AB4CC04B5F,-45,S0
2019-12-10 09:17:18.486,7EA0205740C9ED48EE69A60B8884F6AFD909DE7D,-65,S0
2019-12-10 09:17:18.507,E9AC642313D46D0519EA5364B63E8C99EA57A7FB,-52,S0
2019-12-10 09:17:18.509,90AE9771B6C865C459F01AD2E419022125F7690F,-57,S0
2019-12-10 09:17:18.529,A132E90890E1B7B0C30C3B1AA3DB9F544DF8C6CE,-73,S0
2019-12-10 09:17:18.544,ECF859401C5E80EE6BF0C6826FF7816CADD57DD0,-62,S0
2019-12-10 09:17:18.569,462CBDCAD5B24DD0FC5EF561335EE889740C749F,-59,S0
2019-12-10 09:17:18.573,83A9BB9DB55E49602B9C0EF62CF8293619AD1BEA,-72,S0
2019-12-10 09:17:18.597,4482A20F852804BE3F888958F44B642C3464CD49,-62,S0
2019-12-10 09:17:18.599,3E68CCD972B0190580D43054844D3CC33FC01A88,-49,S0
2019-12-10 09:17:18.611,A8B87AA19DEDDC02C8A7FD270BBEAF5ECAFB7D43,-65,S0
2019-12-10 09:17:18.628,07A88F00893EC906CE5059EAF3BC6E261093DCBE,-70,S0
2019-12-10 09:17:18.631,B13031FA89DCA099FC63C9D78A6F89118B6B4AAF,-68,S0
2019-12-10 09:17:18.644,95DD39977C09B95FB9723F840D465EE02BEC784E,-50,S0
2019-12-10 09:17:18.664,2FCD6C6AAD6C3BC4C7A699DE0210886129E4976D,-57,S0
2019-12-10 09:17:18.677,63FDAB466FBDDE23631A104F1CA7D49BB0412B82,-61,S0
2019-12-10 09:17:18.694,AA4F8BEF41AB5C00F711F54EFB420BD8737E2431,-59,S0
2019-12-10 09:17:18.696,90AE9771B6C865C459F01AD2E419022125F7690F,-65,S0
2019-12-10 09:17:18.712,1543B2D6B49CBBD7F05A10373C0CDB21FBD288D6,-52,S0
2019-12-10 09:17:18.728,4956FE141D87F2D1EAF61DEC6DFCF198FFC80758,-63,S0
2019-12-10 09:17:18.754,94CB7EBCB0688DA71B88E1DB80C55C6D0550E409,-57,S0
2019-12-10 09:17:18.757,5155319F469B77576D839CE15D83483D0D9919F7,-59,S0
2019-12-10 09:17:18.761,7EA0205740C9ED48EE69A60B8884F6AFD909DE7D,-63,S0
2019-12-10 09:17:18.785,B9DE904F3455C29E850EC44ACD4D3AB5FBF71A2E,-61,S0
2019-12-10 09:17:18.789,216767FC920E2A866BD2B4206BAE279761626224,-60,S0
2019-12-10 09:17:18.814,4482A20F852804BE3F888958F44B642C3464CD49,-62,S0
2019-12-10 09:17:18.828,ACF25FC7B5559879DDC4F8D7812BEC634CDC3B06,-61,S0
2019-12-10 09:17:18.846,7AA8BD52FE2AFC05C8F0270E9D565509E18CAB5A,-63,S0
2019-12-10 09:17:18.848,D14B69A40E3AD6D47D6D7952AC48B3DFBCA58CCE,-63,S0
2019-12-10 09:17:18.928,BC5DEB572832B39E68674A38FBAC1831422E282B,-63,S0
2019-12-10 09:17:18.932,18B999277325C83E84C8A843670985A001404E4B,-66,S0
2019-12-10 09:17:18.948,FE30FDC2357F4661F98960174D983B9CA610D938,-38,S0
2019-12-10 09:17:18.960,EA9F512BBAEE6A3669F74C4D6A1C059B9D0C57E4,-55,S0
2019-12-10 09:17:18.978,F99935563D84C63C3DE93E035F8880CB376B8231,-55,S0
2019-12-10 09:17:18.994,74668447C979F145D059A6E28DCFB142EEDD8002,-55,S0
2019-12-10 09:17:19.021,02EFA1E80DCB9E92FF6F970D429B56A541FE8F59,-70,S0
2019-12-10 09:17:19.028,ADE94372C0B27324B9FC0BB96A39F9C08ED2A74D,-56,S0
2019-12-10 09:17:19.050,7EA0205740C9ED48EE69A60B8884F6AFD909DE7D,-62,S0
2019-12-10 09:17:19.063,1543B2D6B49CBBD7F05A10373C0CDB21FBD288D6,-62,S0
2019-12-10 09:17:19.081,0BF72BAB6FD37F740B46F8B2BD11661B6441DCCA,-36,S0
2019-12-10 09:17:19.085,8ED0D5E4A20FF1D4F79C1918D12E8854EE038BC1,-49,S0
2019-12-10 09:17:19.095,68C6BCE1BA89C19CBF73CD9972F2017C8DBCA595,-52,S0
2019-12-10 09:17:19.111,770EFF4728E3105FF1A918AC714AEC176FDDE96E,-56,S0
2019-12-10 09:17:19.114,510C3D013E7E9F0CAE0149866F967DC33092ECF2,-52,S0
2019-12-10 09:17:19.141,90AE9771B6C865C459F01AD2E419022125F7690F,-63,S0
2019-12-10 09:17:19.144,70F1BBAE0977915E477D66B7239C8139B252A5F4,-47,S0
2019-12-10 09:17:19.169,D14B69A40E3AD6D47D6D7952AC48B3DFBCA58CCE,-64,S0
2019-12-10 09:17:19.171,E3C5A62E40BC88A574CE05DEDA3C6CD568EB6952,-62,S0
2019-12-10 09:17:19.179,14B05B8D35C609844A547B2DB655CB08ABB9EB73,-71,S0
2019-12-10 09:17:19.200,18633102E9E8DE4074CE9A3A63196CFBF893301F,-57,S0
2019-12-10 09:17:19.212,844ED98AE28475448C146B950EE1836D3B787893,-59,S0
2019-12-10 09:17:19.231,B13031FA89DCA099FC63C9D78A6F89118B6B4AAF,-57,S0
2019-12-10 09:17:19.234,95DD39977C09B95FB9723F840D465EE02BEC784E,-49,S0
2019-12-10 09:17:19.244,770EFF4728E3105FF1A918AC714AEC176FDDE96E,-54,S0
2019-12-10 09:17:19.263,944B0EB8EA84B7846FAF7AE5F595011C6B22477D,-67,S0
2019-12-10 09:17:19.266,718DA2AE3279F4223B60F86CD269CF58D99E4051,-65,S0
2019-12-10 09:17:19.298,FE30FDC2357F4661F98960174D983B9CA610D938,-46,S0
2019-12-10 09:17:19.301,2C8E4717200B5A9502B9AC519BE2BCD414F5322A,-59,S0
2019-12-10 09:17:19.312,3FE7EDEAD5A4D5B73A71D6C676F2CE496E781480,-38,S0
2019-12-10 09:17:19.330,27533BF9FC2CFDD137AE3A28D75650E8F08C4263,-53,S0
2019-12-10 09:17:19.345,70F1BBAE0977915E477D66B7239C8139B252A5F4,-52,S0
2019-12-10 09:17:19.362,1543B2D6B49CBBD7F05A10373C0CDB21FBD288D6,-64,S0
2019-12-10 09:17:19.365,D68187172787A87ED2AB43DB6F552D05C1F6B622,-60,S0
2019-12-10 09:17:19.391,EC8DDAB000F88DB4147351FE2F88D082D5A170C1,-67,S0
2019-12-10 09:17:19.393,BF285A318C5ADBAD4A618940B3399AE03AE50EF0,-43,S0
2019-12-10 09:17:19.420,718DA2AE3279F4223B60F86CD269CF58D99E4051,-65,S0
2019-12-10 09:17:19.429,68C6BCE1BA89C19CBF73CD9972F2017C8DBCA595,-53,S0
2019-12-10 09:17:19.451,4CDEA2432CADE7B6E8DD3E0AF49C18AB4CC04B5F,-51,S0
2019-12-10 09:17:19.453,74668447C979F145D059A6E28DCFB142EEDD8002,-55,S0
2019-12-10 09:17:19.463,9E87E1F224E7B9CCF34BF7D7284FAB1BF372CCD3,-68,S0
2019-12-10 09:17:19.483,95DD39977C09B95FB9723F840D465EE02BEC784E,-49,S0
2019-12-10 09:17:19.485,12B409B590E45E77104284279F8A187E89B344C8,-47,S0
2019-12-10 09:17:19.495,D14B69A40E3AD6D47D6D7952AC48B3DFBCA58CCE,-64,S0
2019-12-10 09:17:19.514,A132E90890E1B7B0C30C3B1AA3DB9F544DF8C6CE,-70,S0
2019-12-10 09:17:19.530,33C60BE70401563D37B46F6B28AE5A7ABDC59C2F,-71,S0
2019-12-10 09:17:19.545,E9AC642313D46D0519EA5364B63E8C99EA57A7FB,-55,S0
2019-12-10 09:17:19.547,980BEF47E7F80FA7D1631DB6A330109D7E63C308,-65,S0
2019-12-10 09:17:19.572,A8B87AA19DEDDC02C8A7FD270BBEAF5ECAFB7D43,-67,S0
2019-12-10 09:17:19.575,A22C2972879B38D357F61775381EB93BA4A70CE2,-71,S0
2019-12-10 09:17:19.604,D6936A1AE43820278EF951C5E4312C37F76197AF,-72,S0
2019-12-10 09:17:19.605,ADE94372C0B27324B9FC0BB96A39F9C08ED2A74D,-60,S0
2019-12-10 09:17:19.611,465E4114C4B101779AA76892D9B5A512BA853CB8,-59,S0
2019-12-10 09:17:19.637,14B05B8D35C609844A547B2DB655CB08ABB9EB73,-66,S0
2019-12-10 09:17:19.645,3A61C7C888AA2292C0AE57B782A18B9EEB7A5BF8,-73,S0
2019-12-10 09:17:19.661,A03D71E9FF2D05DD6425865A3D270468D6ED5CEC,-48,S0
2019-12-10 09:17:19.677,14B05B8D35C609844A547B2DB655CB08ABB9EB73,-66,S0
2019-12-10 09:17:19.679,EA9F512BBAEE6A3669F74C4D6A1C059B9D0C57E4,-51,S0
2019-12-10 09:17:19.705,980BEF47E7F80FA7D1631DB6A330109D7E63C308,-60,S0
2019-12-10 09:17:19.707,6C9304007CC04EB046FE3AE484D4B0F807306733,-51,S0
2019-12-10 09:17:19.713,E3C5A62E40BC88A574CE05DEDA3C6CD568EB6952,-55,S0
2019-12-10 09:17:19.738,28BCD6DE48A559FE781A43D29C83084038C2EC2E,-56,S0
2019-12-10 09:17:19.743,94CB7EBCB0688DA71B88E1DB80C55C6D0550E409,-54,S0
2019-12-10 09:17:19.767,510C3D013E7E9F0CAE0149866F967DC33092ECF2,-52,S0
2019-12-10 09:17:19.769,5155319F469B77576D839CE15D83483D0D9919F7,-62,S0
2019-12-10 09:17:19.812,9849FBB12B0A88A2070150B9E7F0F2DCCBC3A389,-53,S0
2019-12-10 09:17:19.829,B4321B8ED05C16BF019BF945D5B38CDAE0A5B973,-59,S0
2019-12-10 09:17:19.830,AA4F8BEF41AB5C00F711F54EFB420BD8737E2431,-62,S0
