Timestamp,EPC,RSSI,Session
2019-09-09 12:58:01.863,F44F9200EF68043B0C4C3A12E5E5F603C85CCDAC,-67,S1
2019-09-09 12:58:01.895,C6E60AFDBE1D77B7C1DFB2C78C3482521E46C702,-69,S1
2019-09-09 12:58:01.916,2CEA4CFB5CC4DB3970C2D2C01AB3250B4252FC8D,-70,S1
2019-09-09 12:58:01.929,49631A8765A73332CEC3A52DA7CC6C7AC4C7C936,-68,S1
2019-09-09 12:58:01.947,3FC16897980CCF26EDC7E3774189559CB169F2A5,-62,S1
2019-09-09 12:58:01.964,15378BB45457A9955329798C859BECA4D7E6DAAF,-64,S1
2019-09-09 12:58:01.999,64B424B67CB4278414FC90A6ED5321C8C400A66C,-63,S1
2019-09-09 12:58:02.013,4D779C9B6AF405BB6D3556A8BC32D8C2FA98128F,-66,S1
2019-09-09 12:58:02.032,F787400BDA4ECA9058FB8A5862E8A4ABD2658527,-65,S1
2019-09-09 12:58:02.049,8E6E2FAECDA92427AC32DEDCBE3C7AE9E7F284FD,-63,S1
2019-09-09 12:58:02.066,C74901A6322E6030DDB0C3BCD4D6F1F8E8F09B05,-67,S1
2019-09-09 12:58:02.083,938D07FE1FB2F2B25584DEEB111974CE30A367E3,-71,S1
2019-09-09 12:58:02.126,E2390BB11E2AFA10C47CAF91536B192C6FE9EE61,-69,S1
2019-09-09 12:58:02.136,01C8FFF5A62E6ECF2B4127B66C249158D74EE49E,-72,S1
2019-09-09 12:58:02.151,95F956C7244D16AD4E09FA6F3AFB9EC6ACFB8B48,-64,S1
2019-09-09 12:58:02.185,9916552AB08D9C9E2DF52755716C85398FD02C15,-69,S1
2019-09-09 12:58:02.212,53E6CD30C569E376EE8A4D830D00D6D2D6404FAE,-72,S1
2019-09-09 12:58:02.236,B1F8BE7EBA5DE2357D8AD2899E2EE64005FFB47B,-69,S1
2019-09-09 12:58:02.302,80888298DAC59108A8BC4364B3D5EDE0D6AB692C,-75,S1
2019-09-09 12:58:02.320,9E787F7CE13407417BD66EAA176F5B7476711BC6,-66,S1
2019-09-09 12:58:02.345,3C6114F7621DD054116A8B65AD5C7712D2BEA50D,-66,S1
2019-09-09 12:58:02.355,1DDBA1C4971429B16EF1B16B15AA35324095AD3B,-65,S1
2019-09-09 12:58:02.371,708AF73E6839A2B42BFE7A723C19FB4B190C2D44,-65,S1
2019-09-09 12:58:02.389,70CD9A16603C4DF9ABAC2FB670B110B11E5A54A3,-67,S1
2019-09-09 12:58:02.406,27B7CFDD42D813F965A7E03AAA8309FEB2BD0CCE,-67,S1
2019-09-09 12:58:02.422,5EA352695FF3908E5EEB613B7A195815CE6B9A0F,-63,S1
2019-09-09 12:58:02.453,40F2BC9BB8A5D0D035633311CC2790AC6A799B05,-62,S1
2019-09-09 12:58:02.463,BB6A7A6C79CC2DAC0866FAB5C22F90F665E99A1D,-65,S1
2019-09-09 12:58:02.476,CA31C3356BB0CB51BC41AC4F69DEF11D7A10F129,-68,S1
2019-09-09 12:58:02.491,88E505C01B40B31E9D2EDF9943CC640C975B1E1D,-63,S1
2019-09-09 12:58:02.508,37BBB9E22F1A79F198556C4588A19507092B4E3F,-75,S1
2019-09-09 12:58:02.542,DC46246F40FCC18CD67EC600C365BBFD7DE3607F,-64,S1
2019-09-09 12:58:02.544,91E09F838358F13169537907192F9E6F2679F4D6,-67,S1
2019-09-09 12:58:02.559,B39C95E66D1C8093E7A9C4B4F37B690E5AE1FA11,-74,S1
2019-09-09 12:58:02.576,6002A7306265E8E0CEAB0CD41561BC32D5400EBA,-70,S1
2019-09-09 12:58:02.593,B4C5A70DED47F1FB584205322D0CB67B48DFAC0A,-74,S1
2019-09-09 12:58:02.662,A26DA87C2F3BF86F70DC72F300AE01196AC1BABD,-73,S1
2019-09-09 12:58:02.678,871D4CB0AE0988AADB1417BD9891DA63FDE0CDC6,-73,S1
2019-09-09 12:58:02.695,2D7C8452D3687C115A8B2262C8302E8F3B8406A7,-67,S1
2019-09-09 12:58:02.739,1953356CD05D29D7D3C89B1E38FBDBB58B5B4E9B,-76,S1
2019-09-09 12:58:02.747,997E0A594B20304D432B2B7EE0570054FF1DD6EC,-64,S1
2019-09-09 12:58:02.763,27E8CE6730AFE337A79133EB11C22BD3637C153F,-66,S1
2019-09-09 12:58:02.781,C8B4056CB35D543AA78FC53BD288BBAF457E7F72,-66,S1
2019-09-09 12:58:02.808,CD5C78148814BD91BA80AF19DD8BC3273B1DBE70,-65,S1
2019-09-09 12:58:02.820,E0F71AE4BA9412ACCD695EA4CA4CF1A2045391F4,-76,S1
2019-09-09 12:58:02.831,01C8FFF5A62E6ECF2B4127B66C249158D74EE49E,-72,S1
2019-09-09 12:58:02.869,847FC303B554B04F7C39150383742943314E43E3,-63,S1
2019-09-09 12:58:02.881,7EE310ED052B7627698048EDB1E65890BB492B61,-64,S1
2019-09-09 12:58:02.900,DCEBC6904858DCB184C6C0C8F777F6CBB68D0576,-64,S1
2019-09-09 12:58:02.916,FA3038DEAE3792028A3E2317A52EC35AC6E52F63,-61,S1
2019-09-09 12:58:02.918,85DE5BA8D04E5B3FD1BB5CB15B086ED19093BBFA,-64,S1
2019-09-09 12:58:02.975,0AD55A459FF4ADEF256E41071E3521E0BB596288,-72,S1
2019-09-09 12:58:02.984,E18DD5F6B8732EB48E6EFA0B001A3F0E382B42BC,-65,S1
2019-09-09 12:58:03.008,32531371D7F31DE3E3BC4721F03CF20BCD9BE1A9,-75,S1
2019-09-09 12:58:03.049,8180948E60FB0867A111D9466264CAE0F4503F01,-67,S1
2019-09-09 12:58:03.069,04ECE2B727BF2324002AA69A9C449D7424A5DB56,-72,S1
2019-09-09 12:58:03.085,15378BB45457A9955329798C859BECA4D7E6DAAF,-57,S1
2019-09-09 12:58:03.102,3FC16897980CCF26EDC7E3774189559CB169F2A5,-58,S1
2019-09-09 12:58:03.120,432866569576A1698FB4D8DCC028CF9168D11445,-61,S1
2019-09-09 12:58:03.137,79F89ACF212C471635D53F26C11FBBEE240C5767,-76,S1
2019-09-09 12:58:03.154,DE45494DC36C3E20BB378BFF953DF50265DF307A,-61,S1
2019-09-09 12:58:03.171,D184E08B02A3379320610CBAFE0B322ECFAC93FA,-62,S1
2019-09-09 12:58:03.188,1F4ED99FF1E4545FB245961C600DEC597A3CFCEB,-76,S1
2019-09-09 12:58:03.205,C9CF9587670F78C06075905663DDEE226F7FFB70,-60,S1
2019-09-09 12:58:03.221,8E6E2FAECDA92427AC32DEDCBE3C7AE9E7F284FD,-57,S1
2019-09-09 12:58:03.240,6ECD5CD31CF6637D2F7A537D35873E733717EE7A,-65,S1
2019-09-09 12:58:03.259,976CF8BFDC8AD72316B803D79FCC85650531C106,-60,S1
2019-09-09 12:58:03.273,F659A083697731BFAD55D451B535A9FC9AF75EAC,-63,S1
2019-09-09 12:58:03.290,80888298DAC59108A8BC4364B3D5EDE0D6AB692C,-74,S1
2019-09-09 12:58:03.331,49631A8765A73332CEC3A52DA7CC6C7AC4C7C936,-67,S1
2019-09-09 12:58:03.341,5DC7B3D546924055B5AD00379C5B6292CCB5A798,-63,S1
2019-09-09 12:58:03.371,414A57C787069F4B8E16040A3289B1AFABF62549,-65,S1
2019-09-09 12:58:03.400,3882017DDEA6BD27DE0396140490FF3176C18D58,-64,S1
2019-09-09 12:58:03.419,58E19492128BAD2B97CEF87A25293D8DB7C74D43,-68,S1
2019-09-09 12:58:03.436,FF18CCF1F8987BAD7AEA5B277E1753AEAF5BD0CA,-65,S1
2019-09-09 12:58:03.452,C30718C0E558BA746087371C370A818EAA53867E,-65,S1
2019-09-09 12:58:03.460,1DDBA1C4971429B16EF1B16B15AA35324095AD3B,-59,S1
2019-09-09 12:58:03.477,70CD9A16603C4DF9ABAC2FB670B110B11E5A54A3,-62,S1
2019-09-09 12:58:03.494,3F7CC631C7939944B124E50E8FE4136F3308424F,-67,S1
2019-09-09 12:58:03.511,92E387177D130683D5D57ACAF40640D7526A0CB7,-69,S1
2019-09-09 12:58:03.528,1CB637D4C84500DC4B47935A5B1C7A7C3BD15153,-64,S1
2019-09-09 12:58:03.545,BC877AA83A7FAA1157DD25CDCC16844F9020A981,-66,S1
2019-09-09 12:58:03.562,2CEA4CFB5CC4DB3970C2D2C01AB3250B4252FC8D,-72,S1
2019-09-09 12:58:03.582,A3D2DA6A4ECC4170D7A4B8D8789BE6F34A8FC863,-74,S1
2019-09-09 12:58:03.596,CC0E9485255615DDB195413DC955730DEAEBBDFE,-72,S1
2019-09-09 12:58:03.676,91FB298E5C573AE20DCFCA179478EDF83C1435EE,-75,S1
2019-09-09 12:58:03.698,40F2BC9BB8A5D0D035633311CC2790AC6A799B05,-59,S1
2019-09-09 12:58:03.716,16067A0BFDBE8DB3FCD1E1624861E132366087B5,-59,S1
2019-09-09 12:58:03.718,47B465E046F22152F0008762EB5C69ACEB79706B,-62,S1
2019-09-09 12:58:03.732,A73C792F6B58D06BB2059EB64422AE60F2B5E6DD,-66,S1
2019-09-09 12:58:03.757,C6B81F66A40A358441BCAC613016F6226E100E2E,-65,S1
