Timestamp,EPC,RSSI,Session
2019-12-11 10:10:12.020,DEDA97E22F0C66339694DEB21A7EBC803BCE8307,-63,S1
2019-12-11 10:10:12.042,A7AB7756DE7B44F8D2AAA8A206837B775F0844FF,-66,S1
2019-12-11 10:10:12.045,505BFEB13E862651BFB4732D860402A398439C48,-35,S1
2019-12-11 10:10:12.049,5B53BD6D9260F9C26C00791EC0104ACCD9F9CAC1,-56,S1
2019-12-11 10:10:12.065,D1976C171B0D80311537862B7BFA6A92C0CEFDF0,-63,S1
2019-12-11 10:10:12.082,B15E88D7764E766F13AB4090B879B8FF2B00B80D,-67,S1
2019-12-11 10:10:12.099,DAB54543C873882FB0C5D764DE7BF72B508C966E,-63,S1
2019-12-11 10:10:12.119,D4CEEA030A5745E3015CBB1F291897F64F9C814A,-69,S1
2019-12-11 10:10:12.132,5C7F72D34C3E8AE1FE96BE10FB0CB32CA78ECAD1,-59,S1
2019-12-11 10:10:12.150,27808FD9F787CC81F2C55E157994F1A71C3159C4,-60,S1
2019-12-11 10:10:12.152,5B279FB09F730D01E5F4A86BB7EE93701F540EF2,-47,S1
2019-12-11 10:10:12.165,C656BF8D951D26C4FFA0E3D409B7FE624D54B1C6,-69,S1
2019-12-11 10:10:12.185,8448E87B667F4041067A544E68534CEACCDD5E7B,-62,S1
2019-12-11 10:10:12.188,61AE370DCED1DB876708845F65275CF85759B001,-66,S1
2019-12-11 10:10:12.198,394F570896A72BDD0CF249B61B16226B09EFF829,-73,S1
2019-12-11 10:10:12.221,B83F8408FC350366B7BFDFC172B766B75389A3E9,-70,S1
2019-12-11 10:10:12.232,F7555F3974B323309C226CDFAE9F3EF6FE5453A2,-62,S1
2019-12-11 10:10:12.235,351A2EFA2D3DEFBBB0BC10DE8115A4DF82948074,-64,S1
2019-12-11 10:10:12.249,B15BFABB36D17A5C91E4F2B18011595028E99CAE,-30,S1
2019-12-11 10:10:12.265,D1AB16F5823251C04DDF23B8544160C9807F6C5D,-65,S1
2019-12-11 10:10:12.282,94530E062CD4D314437E0A1C8E63C83A36E093B3,-70,S1
2019-12-11 10:10:12.299,46A642056C4A053040AF60B19A6D963C21DFA6A0,-67,S1
2019-12-11 10:10:12.315,646CC5FD2AD2D8F4AB9F0A9ED54E710AD5866BD1,-66,S1
2019-12-11 10:10:12.334,BA28C8F3934C8E094D410C9E840B909EDA136A35,-64,S1
2019-12-11 10:10:12.338,734F5025AEB5ED9933F644433ACDD2CA857ADA14,-55,S1
2019-12-11 10:10:12.349,43D74476CB263FEE1B91D40EED935EBB7DDD6756,-67,S1
2019-12-11 10:10:12.366,9D7B9A9024EDAD5D69DA50DB33C3178F49413E6C,-60,S1
2019-12-11 10:10:12.383,CB6D1F9AB121AC6083CDCBAC7EEE49ED9AC99D83,-64,S1
2019-12-11 10:10:12.388,E4B839137CD207D3EB6C75D61CE1FE564A89F2DF,-58,S1
2019-12-11 10:10:12.399,60FAB583C813A45440E6BB1420096E759CBFEB50,-53,S1
2019-12-11 10:10:12.416,CB014353D3FFE4FEB4472410FA0DCF3BF7FFAAA5,-66,S1
2019-12-11 10:10:12.433,DC66AA5A35C45EA36BFC64DA0326F9596A1E72B5,-65,S1
2019-12-11 10:10:12.437,F2E0F4345594F0848E5ACAEE59AEF654443827E4,-62,S1
