Timestamp,EPC,RSSI,Session
2019-12-11 08:28:42.448,F85C208EBFC2BE83EA2CA3B113F28AF00713F91F,-44,S0
2019-12-11 08:28:42.458,04550D36CAE88AB7E1F4670503FCA8BC4925963D,-36,S0
2019-12-11 08:28:42.460,7E5230D31AFFDDC641302F538A034C16CE00FE09,-48,S0
2019-12-11 08:28:42.475,ADA337917197B2DB0368BC2C1049B2CBCC003C32,-49,S0
2019-12-11 08:28:42.491,7B6A65F01A671EC7C91B825F70D28704D132877F,-52,S0
2019-12-11 08:28:42.508,179B1E1D88EFE172876700EB6F7D87BF273970B1,-44,S0
2019-12-11 08:28:42.511,CC37525E35363EA2893DE603AAE8784C5FDD17EA,-54,S0
2019-12-11 08:28:42.524,FA6E168B71988569FF157DA3B960A8E078010B6D,-74,S0
2019-12-11 08:28:42.525,4F279012FB858D17D4BC50AD22CE61B34A4EE3D6,-69,S0
2019-12-11 08:28:42.541,C614B26BB60A858F6883367178A8F59918EAC8C2,-44,S0
2019-12-11 08:28:42.558,455D4FC1A643508FE3FF85FE6AE040407A9CBED9,-63,S0
2019-12-11 08:28:42.574,CA53E6A737F494DC3E268E52961ACD6F1F45C3FA,-50,S0
2019-12-11 08:28:42.591,A69BCCA292270DE63A6859F49CFA3C2DFBD805A6,-51,S0
2019-12-11 08:28:42.608,E5A3175D94B9F9714138C0D239A593B4A5994FBD,-72,S0
2019-12-11 08:28:42.612,9E1303C88451C0B3158ECC3A02AF6D03E04EB5AF,-57,S0
2019-12-11 08:28:42.624,AC3904DE44487C90DE3149221A1C2EB77FEF32E8,-69,S0
2019-12-11 08:28:42.628,56D5919807D28024F773AEB231CD78CD14E07774,-70,S0
2019-12-11 08:28:42.641,9E44681451549650CAC7ABC5EB42DF4EBB2D06BF,-69,S0
2019-12-11 08:28:42.644,9A60C363DA7754D7C93172EC28570647D4D1B183,-68,S0
2019-12-11 08:28:42.657,657594A8CBF1FB4348EAC7C5C8A64D45A2D9BF4B,-69,S0
2019-12-11 08:28:42.675,E09590E25217BB707B5EA4C5060DE17E70B72D46,-72,S0
2019-12-11 08:28:42.692,9B2ECB98BED7F1DA91D293FC8F7F7EB4C2559DE9,-47,S0
2019-12-11 08:28:42.707,646CC5FD2AD2D8F4AB9F0A9ED54E710AD5866BD1,-69,S0
2019-12-11 08:28:42.726,755939DB5B9ABE73407C419F6D56E5B351F67687,-71,S0
2019-12-11 08:28:42.730,D009982F453701571A60A385A33C26373D834BC4,-69,S0
2019-12-11 08:28:42.741,EA88E2C4F6B742FE2513CC918CE71BC3AEB20EFC,-43,S0
2019-12-11 08:28:42.760,D591048BB2BD528C6282432C9B90BDC3E791E1DC,-56,S0
2019-12-11 08:28:42.774,696097F5786AF6EA1E97B6DD39879D891A9B40A7,-52,S0
2019-12-11 08:28:42.795,E3E0496FB31A3D838EF33A9B39B3FAAF3785C2F4,-70,S0
2019-12-11 08:28:42.797,243EE6EE9D7D816B4FA398A22EE53E0241161FD1,-66,S0
2019-12-11 08:28:42.806,F2656338BE079841A60E1A3D618A5152EF14D949,-66,S0
2019-12-11 08:28:42.837,7D961FB2246B8AA698C8F795E02A45985CA3A75E,-64,S0
2019-12-11 08:28:42.841,C697B84C650BEEF3E52B5DD0A09314F622299409,-72,S0
2019-12-11 08:28:42.860,580FD6D1C0E43007E87DE5323B4C2C97AE174BBE,-69,S0
2019-12-11 08:28:42.905,5A2BFA12E68932B6D1E9390A0144DD76FED8D355,-72,S0
2019-12-11 08:28:42.934,C614B26BB60A858F6883367178A8F59918EAC8C2,-49,S0
2019-12-11 08:28:42.936,04550D36CAE88AB7E1F4670503FCA8BC4925963D,-37,S0
2019-12-11 08:28:42.967,696097F5786AF6EA1E97B6DD39879D891A9B40A7,-60,S0
2019-12-11 08:28:42.970,7E5230D31AFFDDC641302F538A034C16CE00FE09,-46,S0
2019-12-11 08:28:43.008,888383C532619C4D2EDF533C3EFDF2544C6C7977,-48,S0
2019-12-11 08:28:43.031,75A056F930469C4AAE727E2C41BC933F28EF4422,-72,S0
2019-12-11 08:28:43.034,EA88E2C4F6B742FE2513CC918CE71BC3AEB20EFC,-48,S0
2019-12-11 08:28:43.043,5385C308D659C44126A7F1B2E0207D2FD5CBF948,-59,S0
2019-12-11 08:28:43.058,032B38DF149E13FC5F98E99F09C744E9BF13A273,-47,S0
2019-12-11 08:28:43.075,7CAF2A985C84CDC212E97D68CD34A9CE123886F0,-52,S0
2019-12-11 08:28:43.091,C48A213A2FFE02C6C142384868F5592A058948F3,-57,S0
2019-12-11 08:28:43.094,6FAE6A7A164114CDA28F087647688C6DFA871D25,-59,S0
2019-12-11 08:28:43.108,75D22F4D164E8EA1EDEFC2469BCCA52A3C10C570,-68,S0
2019-12-11 08:28:43.125,696097F5786AF6EA1E97B6DD39879D891A9B40A7,-55,S0
2019-12-11 08:28:43.145,AAD7FB9AAD188A249EE3232D4E207115981BB79B,-50,S0
2019-12-11 08:28:43.161,C9F5CC25B07426347BE53AD5287CD609E2235EF8,-49,S0
2019-12-11 08:28:43.175,6CC47B477FBFDB8F375677A770E18A7617D4CB11,-48,S0
2019-12-11 08:28:43.191,032B38DF149E13FC5F98E99F09C744E9BF13A273,-51,S0
2019-12-11 08:28:43.211,B1C5617C9FDB80033A29C15A9915CFD45DE92561,-64,S0
2019-12-11 08:28:43.225,058C4D29A41A318FFD9B24C013A2074C6731D865,-72,S0
2019-12-11 08:28:43.241,E19AC19B12B29C99AC126D1A5CC5FBDC0645E4F7,-65,S0
2019-12-11 08:28:43.244,179B1E1D88EFE172876700EB6F7D87BF273970B1,-45,S0
2019-12-11 08:28:43.257,7CAF2A985C84CDC212E97D68CD34A9CE123886F0,-58,S0
2019-12-11 08:28:43.275,D688005B258DA09F10DCC1097CB1D09B8CFC6FA5,-61,S0
2019-12-11 08:28:43.291,C38EB3FF759BB7D1763BAC00BE9F9EFE23882539,-59,S0
2019-12-11 08:28:43.308,947A6CC455082C40E2BE331FCFCF684C5BDB06F5,-50,S0
2019-12-11 08:28:43.324,EA88E2C4F6B742FE2513CC918CE71BC3AEB20EFC,-57,S0
2019-12-11 08:28:43.328,F96EE2F914C191535CD2620756352DD8A0F5FDAA,-68,S0
2019-12-11 08:28:43.341,28DB15FD4B07158688D79FCEC2DBC9EA9B506460,-59,S0
2019-12-11 08:28:43.344,0B7065518C7AA6394DDA64833CD1D2CE343B1313,-61,S0
2019-12-11 08:28:43.359,3D598FA135CB6A8979D7B69400E0B8A43E3AD3CE,-68,S0
2019-12-11 08:28:43.374,CC37525E35363EA2893DE603AAE8784C5FDD17EA,-46,S0
2019-12-11 08:28:43.393,D329A9E3043EED80ED885F450E6073F1EC9DD2D7,-66,S0
2019-12-11 08:28:43.408,C614B26BB60A858F6883367178A8F59918EAC8C2,-50,S0
2019-12-11 08:28:43.425,C38EB3FF759BB7D1763BAC00BE9F9EFE23882539,-55,S0
2019-12-11 08:28:43.444,C79252450F751602C104BB3CCB442EA0E4656B3B,-48,S0
2019-12-11 08:28:43.449,38B5BDE16C94D6D9FD0AB5557BB6E8A31DDDE296,-54,S0
2019-12-11 08:28:43.458,9E1303C88451C0B3158ECC3A02AF6D03E04EB5AF,-50,S0
2019-12-11 08:28:43.475,B1C5617C9FDB80033A29C15A9915CFD45DE92561,-62,S0
2019-12-11 08:28:43.492,C48A213A2FFE02C6C142384868F5592A058948F3,-62,S0
2019-12-11 08:28:43.511,C0748ECB5A8DCB0CE9A75CC2698E068A512EE66B,-53,S0
2019-12-11 08:28:43.515,11EB1378BF189EF4654716D99E537E4700C41ED0,-67,S0
2019-12-11 08:28:43.525,7D961FB2246B8AA698C8F795E02A45985CA3A75E,-56,S0
