Timestamp,EPC,RSSI,Session
2019-12-10 09:53:01.966,510C3D013E7E9F0CAE0149866F967DC33092ECF2,-44,S0
2019-12-10 09:53:01.994,28BCD6DE48A559FE781A43D29C83084038C2EC2E,-59,S0
2019-12-10 09:53:02.019,12B409B590E45E77104284279F8A187E89B344C8,-44,S0
2019-12-10 09:53:02.021,7698232287ED0BBB602E62E77A8150A4C3BC8673,-61,S0
2019-12-10 09:53:02.031,95DD39977C09B95FB9723F840D465EE02BEC784E,-52,S0
2019-12-10 09:53:02.064,90AE9771B6C865C459F01AD2E419022125F7690F,-52,S0
2019-12-10 09:53:02.069,D68187172787A87ED2AB43DB6F552D05C1F6B622,-61,S0
2019-12-10 09:53:02.117,A6AA956185DFA8B87C4B33CE0F2624416A9156B4,-72,S0
2019-12-10 09:53:02.122,9849FBB12B0A88A2070150B9E7F0F2DCCBC3A389,-62,S0
2019-12-10 09:53:02.131,E572FA12E56E0F60D081D6F153628C2F429FE91D,-70,S0
2019-12-10 09:53:02.152,1543B2D6B49CBBD7F05A10373C0CDB21FBD288D6,-52,S0
2019-12-10 09:53:02.156,74F46364D4AC4B07DFF800FA2573BD6AF26E9936,-68,S0
2019-12-10 09:53:02.166,2C8E4717200B5A9502B9AC519BE2BCD414F5322A,-62,S0
2019-12-10 09:53:02.169,F3E363A3F7EC9B2A3A699EC8C3E6072FB6362E11,-70,S0
2019-12-10 09:53:02.180,9F1B6FBC445B91B743394BA9D21652F51944057F,-67,S0
2019-12-10 09:53:02.198,AEAA8FEC11F074912D58B409E0B06CC1F3843115,-64,S0
2019-12-10 09:53:02.215,E08F7DE13C90755B4C8B14DFD5A37876D5DBB683,-70,S0
2019-12-10 09:53:02.231,AE6F805FAC60186DD13E3A5DF66004FC3DB508E1,-65,S0
2019-12-10 09:53:02.235,B1A6C19DCE4EAD1D89268EE120D6D01567070397,-67,S0
2019-12-10 09:53:02.248,5CD481596F81B7274E607478F1BB22830C73C7D6,-68,S0
2019-12-10 09:53:02.264,02EFA1E80DCB9E92FF6F970D429B56A541FE8F59,-68,S0
2019-12-10 09:53:02.281,B4321B8ED05C16BF019BF945D5B38CDAE0A5B973,-48,S0
2019-12-10 09:53:02.297,2C8E4717200B5A9502B9AC519BE2BCD414F5322A,-63,S0
2019-12-10 09:53:02.316,3FE7EDEAD5A4D5B73A71D6C676F2CE496E781480,-56,S0
2019-12-10 09:53:02.318,83AAB4DACC2654B94160698209BC11105A439B27,-74,S0
2019-12-10 09:53:02.332,B570590D240C48009C2327F3836F67E6558F9122,-71,S0
2019-12-10 09:53:02.335,FE30FDC2357F4661F98960174D983B9CA610D938,-43,S0
2019-12-10 09:53:02.349,BF285A318C5ADBAD4A618940B3399AE03AE50EF0,-51,S0
2019-12-10 09:53:02.352,461CE3CC878C4CE408A5F23DFBD28C699C72D53E,-55,S0
2019-12-10 09:53:02.366,18B999277325C83E84C8A843670985A001404E4B,-59,S0
2019-12-10 09:53:02.381,8486FD3D80A48427E541D5AFA053F6B35226F768,-58,S0
