Timestamp,EPC,RSSI,Session
2019-09-09 13:01:53.142,DF51BE8E65A94FF001711A3E3DC7F3AB1646BBA1,-62,S1
2019-09-09 13:01:53.146,9FF42E0404B80B3C424910FD484345977AD18231,-65,S1
2019-09-09 13:01:53.170,B4C5A70DED47F1FB584205322D0CB67B48DFAC0A,-74,S1
2019-09-09 13:01:53.184,D016B08681A9EAABEB19ED315B003FF64A9B3576,-65,S1
2019-09-09 13:01:53.193,01C8FFF5A62E6ECF2B4127B66C249158D74EE49E,-72,S1
2019-09-09 13:01:53.209,EFE6177655E076BB8FFE2058E718CCE8B5858358,-74,S1
2019-09-09 13:01:53.218,37BBB9E22F1A79F198556C4588A19507092B4E3F,-76,S1
2019-09-09 13:01:53.235,BB1844D2BD3D8CEE534B26AE1D26FCA73A9BD4F7,-63,S1
2019-09-09 13:01:53.237,65861F418AB9438B1F61FAA7EDAC614858AE868F,-74,S1
2019-09-09 13:01:53.251,04ECE2B727BF2324002AA69A9C449D7424A5DB56,-71,S1
2019-09-09 13:01:53.269,C4307612C3C060CD33365FAC3406346A582DA240,-66,S1
2019-09-09 13:01:53.285,0AD55A459FF4ADEF256E41071E3521E0BB596288,-71,S1
2019-09-09 13:01:53.351,0294CED00DEA9166EFEAE0231ADCBDB2502630EB,-73,S1
2019-09-09 13:01:53.371,835EDBCF07C5927A12AD8E66867189EB5ED34426,-76,S1
2019-09-09 13:01:53.428,99250F6EB661953094DC77C7C23E21D14B0F6191,-69,S1
2019-09-09 13:01:53.505,79F89ACF212C471635D53F26C11FBBEE240C5767,-76,S1
2019-09-09 13:01:53.524,8B70F74169F3A159816F5204EBB77888A0479124,-67,S1
2019-09-09 13:01:53.541,FA3038DEAE3792028A3E2317A52EC35AC6E52F63,-65,S1
2019-09-09 13:01:53.629,15378BB45457A9955329798C859BECA4D7E6DAAF,-65,S1
2019-09-09 13:01:53.643,B39C95E66D1C8093E7A9C4B4F37B690E5AE1FA11,-74,S1
2019-09-09 13:01:53.660,AF2F29A7BAC77E7AFC6345E47EBA911CBBC48395,-68,S1
2019-09-09 13:01:53.680,70CD9A16603C4DF9ABAC2FB670B110B11E5A54A3,-67,S1
2019-09-09 13:01:53.706,938D07FE1FB2F2B25584DEEB111974CE30A367E3,-71,S1
2019-09-09 13:01:53.740,91FB298E5C573AE20DCFCA179478EDF83C1435EE,-75,S1
2019-09-09 13:01:53.749,1DDBA1C4971429B16EF1B16B15AA35324095AD3B,-64,S1
2019-09-09 13:01:53.762,B1F8BE7EBA5DE2357D8AD2899E2EE64005FFB47B,-68,S1
2019-09-09 13:01:53.779,976CF8BFDC8AD72316B803D79FCC85650531C106,-66,S1
2019-09-09 13:01:53.813,AB6BBE523E3D5139BBE1556B8E13929E48203890,-71,S1
2019-09-09 13:01:53.830,4C9570FF6C0C096B70C534D28B0D0E710F007E13,-65,S1
