EPC,Article,Fixture
97B526E1C46AB4FDA2D5FFC73456A15306013F84,17BA0791499DB908433B80F37C5FBC89B870084B,8
9CE22D0101666F018EDB432B85AFBB244902D8DB,17BA0791499DB908433B80F37C5FBC89B870084B,8
A20D0BEEAF960218423CE0D2A8D1D3F430907829,17BA0791499DB908433B80F37C5FBC89B870084B,8
45764F4370936B54D20EACEE9AE62A713403190E,17BA0791499DB908433B80F37C5FBC89B870084B,8
44D035F80E2B7675DEE66D2F474DACE801B3C8E6,17BA0791499DB908433B80F37C5FBC89B870084B,8
4AB5CC2EE3142A4FDE842E1A8F7D1E18B68D762E,17BA0791499DB908433B80F37C5FBC89B870084B,8
A9F93274C0DBD1A84E72964F6AFA9CFFE977D2E4,17BA0791499DB908433B80F37C5FBC89B870084B,8
D16E891828AE4DE3A4A7D138FA305650A5A19075,17BA0791499DB908433B80F37C5FBC89B870084B,8
957D38CDDDE94DA79A7D42ECC34EB0CD2D3B024B,17BA0791499DB908433B80F37C5FBC89B870084B,8
04A25A76BFB26FC4F8A1E0E210DA29F4222DDF58,17BA0791499DB908433B80F37C5FBC89B870084B,8
E693FA46484875F85AC563D15E7A14C02ED13C1E,17BA0791499DB908433B80F37C5FBC89B870084B,8
EDA88C38D05DB3CEFD64084447D48BC5B44EFA82,17BA0791499DB908433B80F37C5FBC89B870084B,8
00413D2A896CAB14ED8E06B3F29B81BF08D2C0AC,17BA0791499DB908433B80F37C5FBC89B870084B,8
AD2BB076EEDDD2D904DE26E775BA2749D3682852,17BA0791499DB908433B80F37C5FBC89B870084B,8
1445639A1CA47EBF7356D2A9B96F5BFC15F6C6EB,17BA0791499DB908433B80F37C5FBC89B870084B,8
1E48C4EEFB24E8E0AD885EBF6D591B259855F835,17BA0791499DB908433B80F37C5FBC89B870084B,8
E4448F1AAFB4E783207EAF95E65B4C32F15FECDE,17BA0791499DB908433B80F37C5FBC89B870084B,8
77A62C96C640E09DD83AEF857352821B1AAFAC54,17BA0791499DB908433B80F37C5FBC89B870084B,8
31C7769988C45A4E5F8E058D8651137425291F19,17BA0791499DB908433B80F37C5FBC89B870084B,8
6E07C6BC91008BC1536B8A64C013F6672B25CB91,17BA0791499DB908433B80F37C5FBC89B870084B,8
4B7DA7F984F46FDCF991EED1D310B55778C9FCAE,17BA0791499DB908433B80F37C5FBC89B870084B,8
008A77AAD7CC35DF82E8FCF4BC827E7A8CD892B5,17BA0791499DB908433B80F37C5FBC89B870084B,8
0058A12D8C12F970FA61415A9DD229B2772ED7A0,17BA0791499DB908433B80F37C5FBC89B870084B,8
D7E50D8464B105EE1AE1E83C21B8E0787E6D9D3A,17BA0791499DB908433B80F37C5FBC89B870084B,8
C25B4B5EF3EDE0152DD0A659F54CE9D902D3C27A,17BA0791499DB908433B80F37C5FBC89B870084B,8
5EC412B99787E78D911582A94A54E4CE3CFB4E3C,17BA0791499DB908433B80F37C5FBC89B870084B,8
0CD254CA375BA27EBC46E17602CB05CC4FCF8C3F,17BA0791499DB908433B80F37C5FBC89B870084B,8
6D04E563ABD3A846C62C2BC78C1AE4A820FD1C7C,17BA0791499DB908433B80F37C5FBC89B870084B,8
3F164DA03D4698AEE3A4ED560A763BDBC6ECB761,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
600AEB1AFD04D6176E9E3C5223665DC5D69F4196,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
EE16D2E0A8DE8593B8D4BE2F0110962D8DCBC562,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
0F2D17E4AD492480C22E5EECB1EDE0709916407E,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
8B8E41F06FB10296FDBF65B7B57FBA94E8B517D0,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
8F8910AB73B38A13DCC2C3768AD0E607A66A7530,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
63FFEB3635AC4C42A1A09F0D90BDA07E5C7814CE,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
CEFA837713800A208172195A789DB5BB2483A4BD,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
C020B18982623F837E1DBB1257DF82A247A9349A,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
1BFDEEA3B2ABBF1255FB6CE6CF5A196863F0E298,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
10699767639FB6B9E728D33B9D194ACF2BF0CB79,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
66A925362D142C49C50CEC346E344A5B5ACCDF01,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
8F7FC6442BD0F14B50269C2962825C54B216213A,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
D2DA8D412FA46F28CA7F4A736CE21AC61D621B5B,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
162EA89285FE2BAD879A5A3130D35E37DE1D323B,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
59017E87CB47667C47D306C4ABEF2BCB025D64CB,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
07A2B712801BF1778B0870437DC9422C888BCD90,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
32550BE4513E6613CD29CF3DE05F4BCCD7C05EB9,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
DD24061C3AEE37FB0A8A1F5BD8476124576E6E01,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
3AF3C0B705C1DDAF7DEC68180247696F7D3BE610,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
A341B943502A02D7CE703F5322C35D7FF083974A,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
FB171328FDC49EF960FD1963CF91209521EC352D,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
D51435C25FA6F8308B39971A5ACB06B0F41E3DA2,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
258BFCBE841C02EB56D8055FD10A7E1E825059BC,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
6E56023BF40E875B8322E13B8D067A99BEFE7C53,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
0DD29DA35FB07A308AA89888634CC0738FB78D68,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
57296CCD3E022C69FDB71BB5DF9EB38622685A69,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
91E7259D484555A3AEFD78400702BD1885CCD04B,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
1C4B875245D5CB99E975183A163E63E0D3DE3BE8,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
5B5EF6ECAF55C2FE0A38712B5116EEF83584B304,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
26BFE66F0DCCD29AB4735CDBBA80879ED3228479,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
AA585E6FA5E4A8003F372CDD91A634559330D4D0,BD307A3EC329E10A2CFF8FB87480823DA114F8F4,8
B6E4D0641C8365C080E373BC33293E0408575081,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
F7ADF0D243C0DD6E54D5D2652A2EF537D08451BA,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
7D68166A1F54F4A4734CBE09FC73CD7BC3072EFE,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
DC9688D569D8551315C344548B4BE1E475920383,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
7B679DE855BA70F2498BD93B6E916F11DA4FAE54,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
73F776FFCC823D6B011E423C52EEE1339DABC759,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
D2A61F3405D3854CDD25C3B277B1F0194D448A25,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
3825B784A5D9819E76D0A23B9C1DAE3784CF7F4F,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
75D1374BD6BDB279F228F9D154A021D7611CF00E,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
60A59C4119798165BEB2A1E533F79C8CBEE5A577,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
9E36B03D2BF68123C2708013C0DAFA7B9A8629ED,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
A1D070EFB894FF13603A2744BAE05A0FDBCFB212,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
A483AF6A99CFC465BEF6F0070DDCF66F4C0F2047,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
D8C679D3B1CCF80448F5962BD804D761DCDAB667,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
FB80B47D9BACE2F5296BD068C74E0B338941573B,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
0454045DA818A3537CF9D605EFFB607D11662CC9,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
A3F4CDC9F501016CE32B1CEA58FE14130F9B6C8A,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
4BED1AF7BEB847B48E702B5EE1072C12196238D1,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
114BB4E65BC256C4E5AC14B0A00A8B4F3B8D2697,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
4C2140D78723FEDC9491884B867CCC36A680444E,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
A28B21898D3F1AAAF39B362A86A43F22CED387E0,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
74DDA4B9264B6102F561F8A3F28D9B5B34B7D9A3,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
093BDE6521072E01F3FADABB2EBA071903DD2CFC,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
80CE10912C68A603297654CC7E887FA0B55E1A91,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
2720922E398E54EC69233567BEA2A3601B835696,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
DA3B70B604F7FF0DB315D88283C4E511D2D6ECBF,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
B2297359413F9A802DF6E608A9102951F5DCA0D5,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
B19F0E71207E9225C898C8B8D478DD905FB5A846,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
25CB6B99AE5E9C15E5C4128A48F41BD7C3589FB1,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
CF049A009B90C7827A6E1D25FE8E23BA899E99FA,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
005B24A5A4452C96FFFC718F54EA46C604E93662,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
02015218C5C574D92CBD1622F16F9352BF842A9C,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
4701F20EA8374C32F520018B40BAD34CFE4446BB,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
941396687D13A0DF2D1A96714D1D7666DE975735,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
90E760BE519FDBBCEC3660922D945B403296CD67,FA35E192121EABF3DABF9F5EA6ABDBCBC107AC3B,8
6BE5CAC1680CD3A8679F2812FC2EEFCF0C6073C8,F1ABD670358E036C31296E66B3B66C382AC00812,9
253A3607105F584509D1A7DB61470956D2B864AE,F1ABD670358E036C31296E66B3B66C382AC00812,9
DA7191B9B496E905044F82076C23EAAC97BE22CB,F1ABD670358E036C31296E66B3B66C382AC00812,9
775524F768F00006156D0D70D55577AA7DB58AE6,F1ABD670358E036C31296E66B3B66C382AC00812,9
178CDC5BE6976DA7FE0380C3C43CF7A7F55704DE,F1ABD670358E036C31296E66B3B66C382AC00812,9
8F6DCDA05FF05C23A6A73655715745AC9C4AD255,F1ABD670358E036C31296E66B3B66C382AC00812,9
7358CFA058E358F34DCC9F99A12C2986349665FD,F1ABD670358E036C31296E66B3B66C382AC00812,9
4FAEB8937E8F05053367217E12252CF84DBC7AFF,F1ABD670358E036C31296E66B3B66C382AC00812,9
5F8DD3C5A69B7AEF6971E51C472EBCAE55899BCD,F1ABD670358E036C31296E66B3B66C382AC00812,9
C39EF75C7F064D224470CF1542186A4FBEA52510,F1ABD670358E036C31296E66B3B66C382AC00812,9
335F8962942BC399A01B952642D067B42A5E6893,F1ABD670358E036C31296E66B3B66C382AC00812,9
DDF69103742800A4913CBBB6B8FEF1E5E9217D4B,F1ABD670358E036C31296E66B3B66C382AC00812,9
DE47F27BB59E084A98B14726D505AE21AA1DB753,F1ABD670358E036C31296E66B3B66C382AC00812,9
6523354F5719F7C39C6950AD011ECDEE47E62210,F1ABD670358E036C31296E66B3B66C382AC00812,9
29BBE9681481FB370C79BEB29D23B435F55EE023,F1ABD670358E036C31296E66B3B66C382AC00812,9
51DE4C2171B77ABD3BC252893BF12BCE7297A70E,F1ABD670358E036C31296E66B3B66C382AC00812,9
6C2DA714F57F926D23CDF6D7EF5A1C226B2384CB,F1ABD670358E036C31296E66B3B66C382AC00812,9
932DCDE2666DD8DCF2BBD927CB84EEB1149E8698,F1ABD670358E036C31296E66B3B66C382AC00812,9
86041DC4F1E385A46219FB3C420B66A558BC5F16,F1ABD670358E036C31296E66B3B66C382AC00812,9
EE15C539C942E0E47ADC68DB3737CBFE7D8BDA73,F1ABD670358E036C31296E66B3B66C382AC00812,9
FD103471F603BF429DED6DCB4E51F07C1BF0DEDA,F1ABD670358E036C31296E66B3B66C382AC00812,9
BD4CD03D4F38DEABFFC8E5A63DA805900AFDA301,F1ABD670358E036C31296E66B3B66C382AC00812,9
BCC90FFABA50721B27A93CD3E48617B77570077A,F1ABD670358E036C31296E66B3B66C382AC00812,9
F399804676500CD8A57D5CB97F33BF08A7F9F67C,F1ABD670358E036C31296E66B3B66C382AC00812,9
D9F723B7AC24B75251432CA7DBB271CFD1DFFB87,F1ABD670358E036C31296E66B3B66C382AC00812,9
1266900B5CE3B27FF818C2FEFD0AEED08A9462A8,F1ABD670358E036C31296E66B3B66C382AC00812,9
2336BC0C6326E1C6701DC9A296A2CBAC0BB40791,F1ABD670358E036C31296E66B3B66C382AC00812,9
E25E2797ABDE86147F151423234E2256B9677FCF,F1ABD670358E036C31296E66B3B66C382AC00812,9
BA068491868181D0C3DF519962E6F750D41F1719,F1ABD670358E036C31296E66B3B66C382AC00812,9
615710D1D62787C93B305F988F372047B516E94A,F1ABD670358E036C31296E66B3B66C382AC00812,9
A732834AFA8E71B0FE1813BD6E62D7F8296E2678,F1ABD670358E036C31296E66B3B66C382AC00812,9
E8F1E85262ADFDB42520F14EF099C00127BC3CD1,F1ABD670358E036C31296E66B3B66C382AC00812,9
4A7F9C651B647EAF372CB41134D8D6A4659025EA,F1ABD670358E036C31296E66B3B66C382AC00812,9
FEDE0E408A3B8CD87885A9930FBAEF56335DC7B0,F1ABD670358E036C31296E66B3B66C382AC00812,9
2B45375702BE1C64911FB788F6D1D4546398C424,F1ABD670358E036C31296E66B3B66C382AC00812,9
DC5DF0244ACFA3319E1F9389BC4BC39AFFDA4E52,F1ABD670358E036C31296E66B3B66C382AC00812,9
AA238D14E66B0FB96FEA6623E3969A5AED05640A,1574BDDB75C78A6FD2251D61E2993B5146201319,10
60B3312385C5945665DB740414B11427923443BA,1574BDDB75C78A6FD2251D61E2993B5146201319,10
C0A7852A5C2182BF67E9BB8E9173BD591A0AE217,1574BDDB75C78A6FD2251D61E2993B5146201319,10
A434AA4960CE7A93197652A9BA7AD55B9FA26C51,1574BDDB75C78A6FD2251D61E2993B5146201319,10
38B2FAA6BE7DC928E2C0D16A9D4124F231F5B92B,1574BDDB75C78A6FD2251D61E2993B5146201319,10
45F87A574DCF4AD28B63D2A6422C01599F120941,1574BDDB75C78A6FD2251D61E2993B5146201319,10
1C5FB04BE8C68423A4D84DE8B869EBF68A0F9798,1574BDDB75C78A6FD2251D61E2993B5146201319,10
AA13DA7C2AE975EA069BEC9911BCEA6808B82920,1574BDDB75C78A6FD2251D61E2993B5146201319,10
89D22F2A03C8B01F6035408E617EAB3E4946E3E0,1574BDDB75C78A6FD2251D61E2993B5146201319,10
790B02EFEDE13C6B58AE1A5C656344D12E44FE78,1574BDDB75C78A6FD2251D61E2993B5146201319,10
6F07063A6981260A48C8FA6F73C5B25905620A9C,1574BDDB75C78A6FD2251D61E2993B5146201319,10
41ACD8FAC270E52D5D1B2982A722C35AA3EB1453,1574BDDB75C78A6FD2251D61E2993B5146201319,10
4E54B8840E75B2A963BA17CB2921B24451CBDBE6,1574BDDB75C78A6FD2251D61E2993B5146201319,10
6C6D47C264653AE1750BADCE3974760A8EDDD7DC,1574BDDB75C78A6FD2251D61E2993B5146201319,10
7DF8239D54FB8573566957A222A8A242E94F8919,1574BDDB75C78A6FD2251D61E2993B5146201319,10
2CDE3B1F49CAADA412E05E48C1E6649E82A636B8,1574BDDB75C78A6FD2251D61E2993B5146201319,10
DE1343C9587738EB2A4D4CD4DD9392D9F1CBB96B,1574BDDB75C78A6FD2251D61E2993B5146201319,10
1E1B848ADDAB68956C266D38F37CBBF242870BD7,1574BDDB75C78A6FD2251D61E2993B5146201319,10
B106DDE345AA66263236C44554C112426E3C6B26,1574BDDB75C78A6FD2251D61E2993B5146201319,10
796634370D8E248C910AF0FE3D843F68F8455382,1574BDDB75C78A6FD2251D61E2993B5146201319,10
1BEFB8618B2820DFFAF04024D930C0E7D1C25EA9,1574BDDB75C78A6FD2251D61E2993B5146201319,10
D72886CF87495A0F053A71E3605FEF09D35EA6BA,1574BDDB75C78A6FD2251D61E2993B5146201319,10
F5A5BF38F8AF605B35E1A740E89160356EEC540D,1574BDDB75C78A6FD2251D61E2993B5146201319,10
A1D549E46465D435A79687181C11F56F91F4DD49,1574BDDB75C78A6FD2251D61E2993B5146201319,10
76DA08EE642B7A8A5F8F8414E4B4BBF028C4E528,1574BDDB75C78A6FD2251D61E2993B5146201319,10
1F4A0C3D3A24824441207F8A72A974F856D61644,1574BDDB75C78A6FD2251D61E2993B5146201319,10
ED3E975C153D9B3BA28D0CF06FB64C420B656DF9,1574BDDB75C78A6FD2251D61E2993B5146201319,10
4FF0FE8005C2B4DAD4700FE2885A806C6C8A181D,1574BDDB75C78A6FD2251D61E2993B5146201319,10
FC9104DA5E3A4DA17B9DCD56A527BD6B2774C57E,1574BDDB75C78A6FD2251D61E2993B5146201319,10
5301B30EF6135B4A2D06AF9A33BBBB7A4BB1003E,1574BDDB75C78A6FD2251D61E2993B5146201319,10
DC14B150FB531F665B7D037381DEC3226B226F6F,1574BDDB75C78A6FD2251D61E2993B5146201319,10
4BEC79C09A6F9A0FC627AA099A8EB1999D039855,1574BDDB75C78A6FD2251D61E2993B5146201319,10
2BAEC4A3AB815A34D6EAC11610293355E3CFABBB,1574BDDB75C78A6FD2251D61E2993B5146201319,10
0A52913945744248522E48BAE767283DF7C1F278,1574BDDB75C78A6FD2251D61E2993B5146201319,10
798A65841948F5701BFFDB7E523B6998D7866610,1574BDDB75C78A6FD2251D61E2993B5146201319,10
7B9B61F8E1FF291B7E07D52C9B3DDE8CCD569657,1574BDDB75C78A6FD2251D61E2993B5146201319,10
149FBF1421B328BAEF117BBED6BB934BECA70CB8,0716D9708D321FFB6A00818614779E779925365C,11
C4E5091FEE693B149EFE96DAAE38CC44C4E29972,0716D9708D321FFB6A00818614779E779925365C,11
2170B4DDFEECE93CB193100F14F85D55358394E4,0716D9708D321FFB6A00818614779E779925365C,11
70B90BA198A002C284731E09B438A245820C648B,0716D9708D321FFB6A00818614779E779925365C,11
110F0DC9E2DCCE9093CA830B34A1B3B394D664F9,0716D9708D321FFB6A00818614779E779925365C,11
2AF8F75423F125FAC383A46266EC279245C7A446,0716D9708D321FFB6A00818614779E779925365C,11
