EPC,Article,Fixture
82D0895BADDE17D5DE684DDA15244B066F893590,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
CE8B567B3D61BCA5E079436284F06158791F30AF,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
9C1C517762FD0A7A4F39571F7E2664FE7E3AE595,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
570E7FEA0DBF9A5D12D9AD20CA4C2308871B9600,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
7F8C18F9DCD9CA96B3DB55421C8ED7FF736A5ADC,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
56D359E8AAE3CBA920857FF13A217A50D0F7370E,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
8051F7C430F87A89CF63F0969D4C1EAA79F75E03,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
5C1C10617B520B80371E3E000150E5B60F900671,F2F81C63A1730642CA223D6F040071D5A9CEC822,11
149AE46D797DC496C242B72CF1BD6ECEF6135401,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
635D727F4A931DE5245E60DC0A5935C1B23C7ED9,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
3D9BFC0BA69518B9FCBAD4DA825F395808A88D62,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
6FB9EDB46B440C4DE261C195EC2E928C0589554C,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
C3252F31FBE6D621D75F1471B5A6FB3F51297D8B,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
2A828F0951E1C23CCBE4F83E70FFA2F1DA6F1420,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
9AB0B273A42EBD2984337CB2DD3EAB6214C04F94,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
55E825A22676CEB350B8A0076BA528EEE1B5DF23,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
219F9718A9D187F9F650C383F5504CDF8C83B337,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
C1C357B128E120A4E954E275EC4E95CB1429D7E7,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
4D6DC1AE1DC2D224829ABEF1A9A8E60176C62EE9,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
19E7B81BA0952785722652A7ACE9854E2DBD8567,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
6673BFB4699BF09EAADF567AE207B7D4510A807B,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
EB6D16E43C289822D0A87088547238B87B844797,4463AA9ECEAF70152E9FE85BDDFFBDA32ACE8A15,11
CA9441BB584E518D2FFF747AE825AED0A4C0B2DF,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
87075CF330B6D206A67DB0F8102C3D619FFEAEED,02E3872F921CA6B793BD42D7A8744741245BD6EA,11
669B88A40A195316F3091C5DAC0ECF3079F37C11,02E3872F921CA6B793BD42D7A8744741245BD6EA,11
D64CBAD87D0047298F4CEF7883367B9A2FC90EA7,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
2AD038C058C9820FA8A9F06D544A8118390B5440,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
1F8B1D456D920BDFB918AE22DF544789579542ED,02E3872F921CA6B793BD42D7A8744741245BD6EA,11
4AEE47CE4A550FFA199DC14367A366899B28B4D2,02E3872F921CA6B793BD42D7A8744741245BD6EA,11
A4A888ED80EEDFE3F7AEA34696A6D61EC7F8F6BA,02E3872F921CA6B793BD42D7A8744741245BD6EA,11
313020019274CF8E193489460AA913DA0806A9DB,02E3872F921CA6B793BD42D7A8744741245BD6EA,11
F0ADC764D67D235B4C759A879AD242A20C97F70A,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
FD21AEC8B6BAF79CEDBF2425DA75C17C5571FDC6,02E3872F921CA6B793BD42D7A8744741245BD6EA,11
D1FA07921F6F1C5B7BBCCEC0453CA2A7833CFF44,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
1BE8AE7170BB780FAD1641CF3D7A03D0EB5B69B6,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
6C79181F58BFF520FC5CA8287A7B0E4483AF508A,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
8A76646A13B8225DC911F55D19FF470D3BC45D62,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
7FDE82A34178373855CA694FE90C0342072CF418,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
D3058CFEC3DB43248D3FB15EFBF7CFC996C57051,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
14C325432AEF714B6FA2E60E54CF7E87A3D5E825,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
76A76EC03E0CF41E289F6122DE1F58251B9D4222,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
228813686DD56DFD8F4A7820C990856882F75349,6111559B7F45CFF3441CE100A697AB50F2BD8EF4,11
81359FB4AA36FDFCCF4F92503D0BC20E4CF0D39C,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
9EA48275E568219305183E9AA646992928CD2010,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
5C76F167BA308FEFA5C987E7C266587586DE2D87,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
8B78528262B8D43D6E3999EBBE200D1C7F75C1F7,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
E7482285B3C07D76CEDDF9434C0B6BE8657A63B9,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
091783D335D08ECD5632B0626A254680C5E562E1,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
29E0CCA8174E14634A15BFDBA6B73BE51704EA4A,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
FCBA405AF117701D2A9BD35ECC17A07FC9386548,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
38962C69C13CEA6A62FF142C98853E9EE7633772,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
45265ADAEC27054DA909774BE8B212EBCA957017,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
647167E361AC7465E235364BB07FE6FE09656397,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
C41159EB633BC6A9C5D8891029D7A82FB0BD929A,C1B4C4398C8FBEECC53CE078B362059E9DD49BCA,11
